#nvpart(2)   Xc(3)   Yc(4)   Vmax(11)
22.12572954   29.13987206   27.64937249   2.79
21.38397763   29.80347510   28.68126114   2.49
22.06457193   38.88364751   33.64176662   2.60
19.86173165   27.11552435   30.42567867   4.44
18.19182955   36.84950237   28.64241876   2.80
22.35137661   34.58412838   37.19520392   3.33
21.02769194   26.42142074   33.59119920   2.12
20.60038850   31.65479040   38.07097320   2.96
21.33584669   26.11525771   32.07700663   2.55
21.79116658   32.79283303   32.91601427   2.10
21.70003401   29.41867746   34.04163704   4.55
18.02584972   28.37538077   32.94898299   1.97
20.56354123   31.50092133   38.12805939   2.62
23.33620861   34.07630164   27.08902603   3.12
19.73422063   27.36368117   30.48706002   2.93
22.06550412   28.02404348   34.36938793   4.10
21.93727279   33.20410957   34.76709641   1.43
21.95355690   33.88031721   30.03780651   1.57
20.98720161   33.18433111   37.80613289   2.44
20.02944774   31.05052506   31.82436564   2.89
24.16623289   34.43600240   30.12414077   4.53
29.00837982   37.06616736   33.48260271   4.82
20.28956145   33.53506887   38.83382425   2.23
14.23684759   33.16734005   31.84851925   21.93
21.27208092   25.85066400   33.39558244   3.10
24.01078739   35.25496518   29.36094992   3.00
19.50240592   31.86726685   27.36456785   3.10
29.48984352   34.70506423   29.55502858   4.51
19.87639435   33.82582213   29.63751103   2.09
20.13040198   32.38722512   28.74574606   2.85
16.59252007   34.49487662   36.74466496   6.17
21.32374175   29.58994464   28.80548467   3.14
19.84951942   26.67640667   32.59808900   2.94
21.28131563   31.93787028   35.19944744   2.72
19.66868552   32.26982502   28.94531853   2.63
21.41852857   33.90869727   37.65187992   3.19
21.43495439   30.62388101   32.97661988   2.43
21.87993869   32.50649219   32.87524089   2.22
25.39793819   29.86281196   29.29442646   1.39
17.33539776   34.32133328   36.96038896   1.95
18.97127331   32.67176341   27.97613722   3.54
18.28642524   35.60663571   27.94182824   2.87
15.35102397   33.46332755   30.67528725   1.48
16.01611222   32.32405348   30.04155786   3.06
58.72819901   41.38113491   58.35091887   31.38
16.77514705   33.74439512   28.34001921   2.48
22.36354150   23.94617475   17.49394689   33.85
23.05140659   26.97169628   29.27658935   2.35
19.54934813   34.20999135   39.91788663   3.11
21.92863538   34.80955136   29.11370819   5.77
18.24506347   29.09992574   36.70817647   2.90
26.51992768   34.44876119   29.63218127   1.60
15.09058573   33.48844109   30.20440731   4.46
19.98565930   30.41450580   27.24823300   4.51
20.60190537   29.23549888   30.43761500   3.50
21.23222516   33.61735312   37.44669039   2.97
20.20491504   25.92255204   33.25989721   7.91
19.25149991   31.68805696   27.62136355   5.09
18.62701342   32.09431445   27.75402343   3.31
17.93651533   35.50018163   27.27746966   1.66
18.35277167   32.91407698   44.99452049   22.31
21.90522942   33.11758700   35.17543568   2.27
21.43068298   33.64641440   35.11823881   2.60
23.81219727   34.65135012   33.97601787   3.03
4.75882037   32.15307868   38.54384493   27.72
21.65095341   28.90887443   35.59422377   2.70
1.58224316   13.23866477   58.36421062   26.75
17.16414877   31.64409155   29.93560410   3.28
55.54389793   49.00437167   19.01421272   24.96
28.70108831   33.44842220   29.30721949   13.32
20.18505974   30.34961345   26.70850768   2.52
34.90473527   23.40902051   53.45003920   27.39
19.05527121   33.30825113   27.69368738   2.52
16.94987984   33.53597844   35.42885043   3.62
20.12079281   29.45131991   27.21625582   2.40
21.78411725   34.26303577   35.81699395   3.14
20.98969296   29.69033226   36.25755218   2.39
22.04907398   33.65560760   34.89973052   2.91
19.69824970   31.92414856   39.15383747   4.11
18.49777583   32.76856507   28.00834913   3.26
21.59024665   32.70470348   32.87510510   2.91
17.57362455   27.06348860   35.04399455   5.10
24.79559800   31.53761501   28.80659488   3.27
22.57856089   37.10460079   30.94091135   1.42
20.11281776   27.26660276   28.97907003   6.22
20.41796966   31.75376958   32.35476722   3.27
18.70903466   27.57222498   29.61345781   2.88
17.79868260   33.40312850   27.15637755   2.56
19.14375065   30.59622164   26.71577348   3.02
19.90137469   33.30569458   28.21282705   1.84
20.74275703   30.77943268   38.53381805   5.67
17.99713675   30.28534098   30.23860324   2.32
22.35811691   28.15584825   34.11691575   2.03
17.22944454   35.42434720   35.80452902   3.88
23.35561615   29.13847443   32.58918762   2.39
21.49849751   33.58788474   37.45075326   2.03
16.25364566   45.45640028   15.51643057   21.85
19.42129765   29.21779378   28.94512425   2.67
2.30761356   55.49386817   27.84892786   24.57
42.68472462   2.37876732   8.58311129   27.80
23.35212135   28.84219269   32.20398636   2.33
18.98433934   33.02054573   27.93355653   3.12
16.24368531   34.56071940   36.60417211   3.78
19.87478170   31.76832137   28.96068287   2.37
21.73915319   31.50211743   34.74067050   3.19
16.44509165   33.35295730   29.07958309   2.96
17.85844381   35.31676408   27.26167211   2.90
21.74385570   29.58870010   28.23917325   3.26
20.27106680   33.36743098   38.77696465   1.56
23.39524511   34.85736187   39.09814564   3.16
22.48438098   26.04017189   29.48519542   1.25
24.40377235   37.83175692   33.99538078   2.20
22.26736257   28.68609123   25.66632318   8.87
20.27196410   30.09307818   27.29692127   2.30
16.85235840   34.28083527   28.01411858   2.30
17.11332575   32.17390180   29.28685883   2.57
50.89422635   36.82417243   28.90159355   27.20
28.92264928   29.55680545   29.92526340   5.31
22.42633754   59.04256703   26.08368006   33.03
24.83911481   6.20849259   43.84111421   26.97
18.34151386   29.17364115   34.18110488   3.44
20.26987329   29.81932492   38.65668097   2.34
21.33099929   49.68400399   4.08053680   28.74
17.41894174   35.11966372   36.80841173   2.92
20.47559915   30.53115373   26.82029054   2.22
55.96198441   38.22940699   24.70638763   26.11
20.45296839   28.96097297   30.83773197   2.66
20.18906386   32.24189814   28.83268439   2.32
23.95306767   34.73137255   39.64078200   5.18
23.74879120   30.11972977   27.99826750   2.20
22.01854742   33.39461327   29.83728663   2.55
21.00764287   28.07191881   31.60637757   3.65
20.06701256   30.90782051   27.72028793   4.73
25.45591508   28.73288131   30.44252497   5.86
39.17720270   51.32425885   20.99048957   25.78
20.10805775   30.43962527   27.14663786   2.74
28.66263616   40.33794134   16.87019818   28.74
19.20482547   35.12009335   27.25918139   4.62
20.64895098   31.23435010   25.10843999   3.71
25.67756634   32.23583990   33.04923768   2.01
26.91703583   35.61257542   32.53610981   3.28
21.22912690   33.53680946   37.46357030   1.71
29.09217309   35.03015252   30.89669374   2.56
21.91763854   32.50179295   33.71906364   2.70
21.02878702   32.40433138   30.59661090   3.62
21.22501855   33.60637083   37.43132227   1.70
25.26622589   35.32560257   27.93647727   4.40
19.65757370   33.39618170   39.44873021   1.37
24.18711127   38.82192311   36.32045915   2.92
20.90816956   26.66400461   33.92223311   3.14
21.38555489   28.45717541   32.80275467   2.29
19.11251742   32.18491210   39.75845416   2.70
21.79905429   33.52803822   29.90500612   5.99
19.99772508   33.86794281   38.84617628   1.62
22.17090242   32.10240336   28.67273601   2.78
20.04935400   31.63634171   29.20735333   3.83
22.67282808   35.30076051   37.60740654   4.81
19.67445471   34.23645144   39.30486866   2.09
21.60939927   32.64964987   31.94913345   2.75
22.42638922   29.44764396   39.24995046   2.71
30.54198993   26.09700931   16.56263201   25.48
16.27992447   42.97802660   15.25399180   25.17
21.70269235   29.35394644   27.72660677   7.24
18.27146130   28.19379381   31.95832926   2.20
17.90176216   33.98243728   27.35498715   2.97
17.04608662   33.00420946   28.96526109   2.99
24.62167813   35.00408469   28.55660509   2.40
15.83251301   34.09105390   29.31731300   3.16
17.99339133   27.08190181   33.13469989   2.31
19.89023117   30.28074817   27.06686263   2.04
18.49086845   30.57019377   39.93927801   11.58
16.59127052   32.99904457   28.44963631   2.86
17.03585206   31.83356738   34.94371646   2.43
16.99625173   33.13658652   28.10001550   2.99
20.70696521   26.26752539   34.41844296   3.02
20.78303438   33.96570630   27.33736089   2.45
20.19956593   32.45309830   28.60409074   1.46
19.56342079   32.32183580   28.85340230   2.59
21.30203696   28.23167272   33.02777247   2.58
22.44462581   34.48291588   37.54435124   2.49
22.92418658   28.78485692   32.22783980   3.11
22.09591060   33.76077680   30.04304744   3.18
20.31421006   38.35832478   32.61307711   2.07
34.42434437   23.95080139   55.25797402   26.90
21.48270336   33.76115171   26.66266312   1.44
20.53082500   35.81043165   27.16677309   2.40
18.35902035   33.00308333   27.48197754   2.32
19.04111899   32.12764102   27.54891187   3.01
35.22391748   55.59786956   48.08596412   22.75
29.26120165   32.85761120   36.04102947   6.15
20.28088477   30.07022510   26.81327374   2.61
19.58941152   29.92634971   26.54583953   3.03
22.06669733   29.12512291   30.48015951   3.13
23.12912219   34.25601629   36.05770416   3.16
20.86353447   32.98443088   38.82305385   1.92
20.04916032   30.00535624   26.89624341   2.78
20.25531145   27.76391400   30.19121841   2.51
19.80822603   26.85948472   31.77997572   3.21
18.26495749   27.64167038   32.00791731   2.94
21.70593922   32.57387207   33.10433372   1.77
23.14269939   32.64941609   25.96997879   3.16
21.90326998   27.08775393   34.85074223   4.18
17.75579445   33.89099440   37.03602655   1.58
7.16412457   5.72829012   58.56983304   30.01
20.93537148   27.55874460   32.96279094   2.26
19.63561633   30.97387475   38.48420376   3.22
19.83658455   30.08982202   27.25574493   2.39
25.65662976   33.45598221   39.16866026   5.30
18.92326558   31.09359141   27.41561714   2.61
20.82779374   33.52776219   36.66369169   3.47
22.02769507   35.45261725   38.38718813   1.90
16.85966291   33.21720954   35.99572947   3.59
25.83587482   28.38907608   26.57512952   13.62
13.55556844   63.44639465   59.23240762   28.05
22.05464978   34.43639908   37.90279100   4.24
18.86545974   28.44140908   33.87215279   3.25
22.38427025   25.29843147   31.03730927   3.04
24.25003452   27.20030118   33.00412520   5.10
21.24097167   33.41342559   37.59818678   2.48
21.05195070   9.41903217   52.15548149   23.17
0.25557814   20.00521003   53.34774550   29.01
20.44254479   30.86328795   24.72297876   2.64
24.78806535   35.25375854   33.47165405   3.89
21.28553176   32.76000876   36.99627838   2.99
18.11812280   27.05983765   35.66147609   1.00
20.25238392   35.84079651   26.79287891   4.30
19.75961781   31.89258104   27.33778778   2.58
21.26578452   33.56588294   37.32913340   2.04
5.05379143   46.53685763   62.88904725   25.90
14.77067138   33.74066175   33.53310920   5.94
21.33368670   28.23039447   32.34671752   2.85
16.11029656   31.48609956   30.82022106   3.11
20.25602453   31.65095290   37.81612553   2.27
21.03464382   33.03530149   37.71622844   3.30
27.64984775   36.04840088   36.99382591   2.98
47.08665613   48.51639628   31.46628296   25.51
19.84984325   26.97575173   31.88662479   2.10
19.22535486   28.06821166   29.66872175   2.67
21.41988979   32.89295647   36.47570413   2.51
17.28855841   33.64027737   30.81293094   1.92
19.26078671   31.33596669   27.68179844   2.74
17.29216350   33.12763585   29.56147844   2.55
27.31713232   33.07592367   9.91623325   36.25
21.22647044   32.27984887   34.51668277   2.77
22.29618371   25.72549447   35.79032367   1.11
19.12090713   24.32915726   33.43038904   4.84
15.53556900   33.66462517   33.28653221   3.15
18.32508984   27.86680698   35.83229759   3.87
59.15827821   2.26093434   1.46341859   23.28
19.18128736   30.80814796   26.98064950   4.73
51.61152374   19.36926053   36.71882749   60.63
20.34967862   36.99283230   26.50460914   2.61
19.15154439   31.74287435   28.21860923   2.62
17.00846263   36.17296192   35.35196877   2.70
19.23689585   29.90928221   39.91716404   1.50
17.40338597   30.15031217   30.61137267   1.48
17.16418408   36.65861084   35.12157039   2.83
19.76944219   30.54324786   33.09812689   4.38
22.63334151   33.26127573   33.12961178   3.18
12.31326878   36.54140530   29.54156093   27.74
22.30774517   17.51693367   44.01877703   28.33
21.82396317   32.90729112   33.18623856   3.64
20.44043013   29.37753095   30.41623470   1.66
21.90584098   33.92618942   30.23466036   1.89
19.84332342   26.22635385   31.05895615   7.27
21.44713568   30.41221053   24.21201179   3.69
18.24642662   28.89438457   31.54806576   1.94
17.66557932   34.06754710   31.49292866   3.14
26.17063116   37.25678317   28.46213353   3.81
17.14690164   33.63001222   33.04553868   2.64
21.05420005   29.83167571   36.41541183   1.72
17.42294670   33.67111962   31.17330104   2.25
24.20160627   34.61556923   27.75224179   2.24
22.44576604   34.21747823   36.62045326   2.70
36.93361934   44.40333680   8.84983182   28.26
24.17887946   35.13128468   36.97294557   3.23
21.99077385   32.58630783   33.90552826   1.62
21.64577417   28.16864148   30.79681340   3.24
20.75719280   35.03659427   27.81201959   2.60
20.04043996   27.21648056   31.64658511   2.25
19.83402979   30.15493603   37.91624132   2.25
18.67623499   31.50809887   27.42964329   1.76
19.05087110   31.36243406   27.22584517   3.08
19.86533736   33.44630848   38.92491686   2.86
29.77704762   35.48152514   52.05831330   20.24
19.10726704   31.67874120   27.55921991   3.26
26.13500451   26.49094084   32.95901992   4.01
27.06734511   35.89854895   32.41003634   3.24
20.12236498   27.48263210   37.08058916   2.51
18.31305353   29.63210466   30.23063869   2.65
18.06995359   36.20681739   29.84378457   2.70
19.83374751   30.92318207   28.54324406   3.21
20.78666656   42.95265573   31.64734238   31.11
15.92056643   29.49447063   31.56582448   2.01
62.04939448   4.11419714   63.54144639   28.62
22.35396089   32.87492757   30.89509513   2.64
19.95336917   30.63561630   26.91511903   2.37
21.29936360   33.54382498   29.92454681   2.93
17.01219606   30.59538819   30.63498359   3.00
24.66650991   38.46967080   32.23308193   5.66
21.64248863   37.51177163   39.74589853   6.08
21.04570283   28.55912223   37.28212554   4.72
23.01781979   33.38814566   31.38155191   2.02
18.55502864   28.94516116   36.06610981   2.28
21.39784606   28.10907859   33.53007578   4.04
20.43812830   27.18873785   37.77543664   5.20
19.59399572   30.40444626   33.37219791   2.97
20.34274564   30.09709377   26.71920156   2.13
20.72937687   35.55912424   27.57612944   1.82
16.60835021   31.88326222   28.06453795   3.49
19.38848855   30.82296410   27.13762014   3.71
21.30264703   33.72161714   37.38013609   2.17
18.21332521   32.21750598   27.71229686   3.17
29.47838997   2.25409745   32.99741602   25.17
18.97307279   26.80373435   30.44578165   3.72
20.98942080   33.28323208   37.87958579   3.03
20.69945248   31.03309734   24.94833710   2.70
22.28684077   33.93675166   36.00120818   2.03
16.82089367   34.79524241   35.05376218   3.45
21.58149550   32.75489966   33.21931065   1.66
17.57614631   34.19900140   37.08820082   2.24
20.25004937   31.76758987   30.75396546   1.85
18.35926803   31.01039044   28.28023650   2.81
21.30648502   28.04918657   34.91602384   3.05
21.42700967   30.69036973   32.98410565   3.06
22.11959303   33.42354287   35.34251446   2.23
21.43201632   31.90550209   34.29183483   1.85
18.40134993   32.23827106   27.45119315   2.07
21.97941024   33.61216024   30.87372144   6.38
19.13019358   31.58675927   27.68420318   2.95
21.49771581   30.56328343   34.77706344   2.33
19.85181028   30.36534882   26.60559767   3.12
20.42933722   30.17776685   37.34360813   2.26
19.89146500   31.06668476   29.02584491   3.72
25.71498145   33.47807577   30.01657225   2.48
20.90691699   34.47799119   28.41964481   2.41
22.07467535   33.29920436   29.55911915   2.07
21.74420212   32.42796443   30.90283022   3.52
19.98492292   32.38415167   29.01686252   2.28
22.98051987   34.32313848   30.16690091   3.58
18.40407092   31.61929220   27.40765093   1.63
17.95383383   35.85432892   30.82395480   2.35
17.94153585   34.71597417   26.03329399   13.07
19.22039790   28.57118909   29.86703395   2.37
21.65920185   32.52148304   33.26754168   2.43
21.24320565   31.77286202   33.97143829   3.50
19.04759339   36.09351363   26.83371607   2.16
17.94880517   36.14272558   38.40590754   2.21
21.00593192   33.44382887   37.82220722   2.68
19.44311622   33.70283277   40.17483757   2.72
28.04099544   35.94463122   29.33296434   3.33
18.04589939   25.42533740   34.17608676   6.70
18.58669826   36.98079860   35.04668408   2.38
17.80314770   33.78749905   29.40580959   2.39
19.58189102   32.30163315   28.66094274   2.55
21.58354910   25.06944390   35.33898722   5.90
27.70708363   34.90514057   31.31162122   4.07
50.10688191   28.00830397   8.29886289   26.42
21.91701169   29.59529483   24.51677802   9.86
21.67977739   26.88265866   30.29462913   2.15
26.05773888   26.46339157   32.86458677   6.09
21.05244972   28.20870913   32.96077547   3.77
27.23883894   14.29337006   7.27787639   33.90
20.88881683   29.59517332   36.28512645   2.49
19.98291448   31.94664129   28.66849372   2.42
17.89736580   29.56070040   36.68879160   3.66
19.54102737   32.54077208   28.84725564   3.02
17.35823822   37.80573392   33.72196138   1.57
18.55349495   43.21657767   26.63465714   25.27
18.42618651   27.56838570   35.45926854   3.55
20.08569246   26.61719057   32.32632196   3.14
19.16702989   31.71946733   27.90708487   2.50
20.32052970   26.30085013   32.73787832   2.11
19.93097448   30.42083640   26.67525874   2.19
20.76120516   30.57778314   26.61950948   2.59
22.24960382   33.40492554   29.00074193   3.03
22.85725096   34.18509167   29.76535293   2.98
60.77848002   21.42460697   36.02401501   24.62
20.96488070   18.86464591   43.10942864   23.82
20.58443466   36.44817198   36.43230438   3.85
28.30765928   36.84276962   32.95220299   4.65
19.06700914   31.60099871   39.59778077   2.75
20.11632951   31.09908856   32.29827870   1.82
19.13511074   29.22661560   33.89050583   3.02
28.08322507   33.85022711   29.34263691   4.55
21.28878600   31.32589094   34.76985427   1.93
19.63332064   27.29429708   30.57202365   10.24
23.43842370   35.49982816   32.44690450   4.22
47.47811738   24.97686851   39.86079907   25.79
26.67722228   34.01608892   38.42821970   2.16
27.35395035   31.25979760   27.86406984   4.45
59.71510345   37.10675305   50.03301639   26.27
17.25819350   34.06335135   27.66336625   2.05
21.16315656   33.65870862   37.40372968   2.13
16.12127465   31.83729047   37.32639415   2.05
26.44298121   34.18004150   32.41377748   3.31
21.02672376   33.68321376   37.61810133   1.75
18.60732823   33.44365633   27.99054500   2.64
28.45087819   33.68001891   30.10644303   2.99
22.06321661   32.56850378   28.70345541   4.32
21.74228069   32.68857006   35.45393535   3.24
19.10530090   33.56782023   31.78418842   4.65
8.33990977   20.75864400   6.32658959   23.70
15.65000973   34.65323022   28.06614446   2.95
17.12455190   32.40273422   29.37762878   2.34
19.91928150   30.45644155   26.29825434   1.86
17.42993415   33.25318336   28.22816960   3.40
21.80160555   33.32509055   34.87705538   4.42
52.30795924   15.40932519   6.00479389   28.66
19.62571317   36.70821982   34.69199452   4.13
21.86329196   28.84348714   28.75276069   2.02
22.52008804   32.44818136   30.58406626   2.07
20.90428817   29.37033394   30.34297791   2.90
21.99755740   33.31385867   37.16455460   1.34
9.71141840   47.08636649   22.01724104   25.97
23.92444909   33.18807453   28.97521351   1.71
26.43674197   34.10712070   33.03507678   2.84
16.93144560   39.01817814   34.86853494   3.40
21.83536600   33.55716316   29.94247047   1.88
16.92253751   33.44770498   37.13659991   4.97
17.85730289   26.98803468   32.82435226   3.80
19.47988722   16.50745936   49.75522136   31.31
49.18869480   63.42079406   41.09310843   28.43
4.13377343   49.90037076   38.95505748   32.73
17.51357969   34.12028035   32.34049662   1.88
52.08104364   18.31732368   31.70807871   27.11
45.53337324   58.81023990   51.14845016   25.35
24.61148380   36.05579612   33.41620100   3.54
14.75828318   33.32098909   37.31589765   8.22
18.98647087   13.59045512   32.50066657   26.65
20.34782326   32.89550701   29.60704398   2.26
1.93379725   6.28566390   61.96447871   22.00
24.03933422   35.85451214   29.46233071   3.05
21.76541141   36.63497838   29.84191571   2.97
19.80467967   30.27519412   27.24035858   2.59
21.06750696   29.63890839   31.63617533   2.86
19.91390859   36.13458834   26.75045175   2.45
10.67913372   18.11174945   51.30005826   24.75
17.98111626   33.20285783   28.45407783   2.50
20.19592661   33.56683713   38.70464849   2.22
20.05310697   29.53517809   25.82057506   4.84
19.36063165   30.50243337   29.03016237   1.76
35.24706551   45.56083445   37.19112630   23.22
18.99853065   30.77523342   27.77030097   2.77
27.68375465   32.75998197   29.47345529   5.42
17.73701373   34.95329584   27.70785463   4.00
17.46140804   33.24234517   28.85014837   2.89
27.74726653   33.68080626   30.43148369   3.07
21.24012775   34.15826169   27.31331612   3.22
18.01264498   32.86862723   42.84752623   5.07
23.66930315   34.83078476   30.29753780   1.86
55.76034805   57.53389282   53.94875122   31.07
21.85510832   35.65419163   38.14606481   5.65
20.95899750   26.35168292   35.36051258   2.95
21.11180313   33.44725664   25.97329628   4.02
21.01708559   27.12063357   33.26125218   1.76
16.99344304   33.70261955   28.28766722   2.40
18.21658724   35.74764916   24.61474373   9.52
16.88931262   33.71240222   28.44182107   2.99
10.22061466   45.61715118   21.49972867   25.89
21.16779392   32.22779969   36.41802417   2.80
19.98075669   33.39403651   38.96631197   2.67
21.67228442   32.69483669   32.79442596   2.04
17.13509624   29.59564079   38.05967224   3.68
18.72827842   32.25900611   27.56867330   2.18
17.37082435   34.10540246   33.41495849   1.85
20.20125602   30.44693802   26.70753858   2.53
21.19950609   28.93422262   35.70346860   2.97
25.56782483   35.89867672   29.63358759   2.79
21.92899442   33.89060238   29.73365172   2.37
21.90367677   32.97896913   32.20735256   2.21
19.45099042   30.62515939   27.51072950   2.86
21.43874049   33.77215303   37.07690473   2.13
21.67576241   28.99191691   25.95981437   6.42
19.99382444   30.43219056   26.88628129   1.99
20.08765699   33.81603780   37.93338291   3.60
25.25442876   35.12997121   37.18094589   2.28
21.60693359   32.97021484   37.31201172   2.30
16.40260744   32.50105325   35.66921480   2.63
20.85410906   24.81115390   35.90171165   2.57
36.59055402   61.72298534   44.66926237   25.83
20.05368945   34.40712662   38.63013051   4.84
53.99506058   29.27063337   34.67561213   26.92
23.07593751   28.77282413   31.35261928   2.50
25.60632549   31.19351641   29.05136759   2.29
17.53068826   35.25787512   35.97073266   3.00
23.52635425   34.38278870   34.79794900   2.17
20.55484588   29.29708028   38.37614052   5.13
20.06128733   30.29327200   26.64552607   2.21
16.29943394   31.27258419   38.39120556   1.84
24.95981678   38.04468486   34.10333150   4.35
21.35665973   30.83299953   32.88866266   2.97
19.78117946   31.40458255   28.83292509   3.40
20.13064850   33.32182976   38.55339346   2.56
18.83848881   32.53022779   27.80455924   3.44
18.29782671   29.62924867   31.52692306   9.25
24.02914466   27.62711014   37.03405983   3.79
21.08155930   33.53076358   37.36913960   2.19
20.21745112   30.13420623   26.88808076   2.32
20.15410273   30.75534058   37.84617988   3.07
21.83360610   35.93413145   29.25734115   4.73
24.36731633   34.56384777   30.51660327   2.86
20.34135141   35.29308906   38.21110013   2.65
19.54406202   28.15590366   29.50636759   2.11
22.26372630   34.48580775   37.71089303   1.95
22.10818050   32.82834375   31.61098080   2.67
46.76517885   62.21553747   56.98680175   27.26
20.18845561   30.10677062   26.58654620   1.53
22.05885904   32.55310498   33.19320249   2.67
19.41667079   29.80816583   26.69118453   2.35
18.61838554   32.31943943   27.90811276   2.98
24.55588883   31.06482767   29.02945338   4.26
21.85252118   32.47643794   32.56698854   2.83
21.45104743   33.40534979   37.54165672   1.64
20.83537755   32.32702799   28.59905525   1.86
25.56052675   34.11810263   37.90763745   3.16
21.18149304   31.69127514   35.05486793   2.70
25.02049857   27.95562847   36.61200196   3.10
15.67767118   33.06994423   29.79684186   4.15
21.11839636   34.02628139   37.52312516   3.23
15.96835673   32.91828208   36.91690101   3.46
43.03968434   21.71097117   9.90383457   26.95
17.10302246   33.74161072   33.16240524   2.33
18.38428410   29.24190739   30.02433959   3.43
24.43269952   36.77077738   34.28826586   2.75
22.47984526   34.54267659   39.82808062   2.63
21.10683364   33.59415751   37.08757554   2.78
23.01685750   35.19091293   37.00024608   5.41
19.86472387   32.55163970   28.83440671   6.41
19.93837544   57.21943928   10.27764754   28.42
25.68158307   34.30727797   38.70927605   4.38
18.48849204   31.25636282   37.08651939   3.74
17.04699220   33.31583701   28.22680966   2.06
16.47856955   34.89195820   34.51662820   3.92
14.25229153   56.00396594   28.75908212   30.20
19.67771227   24.70566247   34.50043869   5.75
22.09230838   32.88656710   36.62154050   2.21
20.60043572   34.56363025   27.81407912   2.45
14.40627156   34.74607863   8.79001800   26.01
29.15852725   34.75750570   30.88028766   7.00
21.74865273   36.30800129   29.93381161   2.60
29.86703229   24.09075993   23.54348114   24.89
6.69289071   61.40554622   4.88275199   21.86
17.07655156   32.06723429   30.30719265   2.37
21.28272471   28.07754004   33.75911456   1.86
19.33373588   34.16464812   32.30752703   2.98
20.75274491   32.36021564   37.78849390   2.58
20.41176451   29.06689673   38.64963326   1.73
21.69521540   32.78203745   29.43463043   3.02
21.21840132   33.52767795   37.55726544   3.01
25.73042225   34.55472342   30.54588285   2.76
25.21284047   27.25972400   32.77277301   5.55
17.82620936   33.58695304   28.49485766   4.96
23.88892573   38.49953487   27.33402547   4.41
22.04840621   33.58878629   29.61736130   3.69
21.58106960   34.07299575   37.45857050   2.71
19.19161913   32.08562877   27.90463045   2.38
17.29367330   31.18786787   30.10028145   2.86
21.92289674   32.64860040   30.85300389   2.21
21.85620229   32.78345214   35.87636367   1.80
14.93943680   33.06523480   29.91328313   4.72
21.29574797   32.03919185   30.97156077   2.92
24.28565655   36.89566658   30.96852748   2.70
22.33308339   34.95950182   39.20030053   3.50
17.85110991   33.48913745   26.81659838   2.92
20.96999842   33.23783964   37.77875544   1.62
24.00276243   23.53749852   2.08144302   24.55
21.80332893   34.46533829   35.38698914   1.06
30.17963379   58.68739036   29.46299645   17.14
19.93950721   30.46838147   26.29647777   2.32
20.42348293   32.29874545   28.76657947   1.56
16.96919429   33.64766923   28.47529383   2.87
17.83491779   36.61900356   28.80453080   2.38
28.37493037   36.00886388   32.00818953   2.67
21.64206343   33.01332855   35.77877455   2.30
20.02848186   27.82721421   30.63123004   4.16
15.94821485   33.00030870   35.80021364   5.21
23.52657999   34.36618192   39.91068826   3.07
19.18977479   26.55729602   30.16094725   2.78
20.12068928   30.84811828   38.28311914   3.06
18.58195995   32.76151675   28.55738255   3.65
24.11583867   35.55715495   33.86388397   2.00
21.82091958   27.95343025   32.76631127   3.64
20.49012983   30.61346126   35.93470396   2.46
17.32229405   33.88335572   37.02914524   2.93
23.74785686   34.59454727   34.47123704   3.77
20.97690944   32.94726480   36.99986822   3.35
22.30438475   34.97740481   40.64363245   4.74
21.80804746   33.61717345   30.22023350   1.88
16.95195263   34.74575817   35.70329418   6.24
18.91311279   34.83520500   28.25624851   3.69
21.54844142   32.48832665   33.40144998   4.03
24.30613276   37.05860659   38.65523214   1.53
21.57196621   34.45235721   28.31724189   3.52
18.75735528   37.05091568   37.27194877   3.98
22.34659655   27.90944002   29.27445924   2.02
20.24143893   31.84596820   29.73173798   2.66
16.49991591   33.07479484   29.51199964   2.97
2.55641723   6.03367298   61.32827479   32.24
18.67259177   32.59291208   40.38396208   2.65
26.42162135   37.84003062   32.67446011   2.82
17.38001547   37.25700717   34.24755591   1.86
34.83975009   10.34044840   27.36747300   23.72
22.13823272   33.39699456   29.96278390   2.70
21.78547356   33.62431804   34.55968978   3.89
18.73056574   31.01434904   27.05797685   2.02
21.60542642   28.90836635   34.25905506   4.10
18.17905399   34.51749111   29.25168350   6.18
39.13683074   16.97547795   3.72582308   26.52
22.29212761   28.56173897   39.54947128   5.42
21.19650626   26.74130948   34.99909242   5.93
26.66339218   40.46777895   16.82866819   34.70
19.81522710   30.17154376   26.46024446   2.61
17.34471825   29.19894210   38.14649855   4.19
19.84109323   31.94494238   29.19937180   2.54
19.70914958   33.36966887   28.70882041   2.63
23.72000186   34.20038972   30.20254467   2.14
25.84824408   38.70295555   30.79096122   8.94
46.07291505   43.67896375   7.60423155   25.37
52.39249399   57.22389095   30.90846689   25.56
30.27631928   35.07220361   29.06154229   2.98
21.11820346   28.27346739   32.77555500   1.70
52.03241963   18.70390158   30.94389951   21.37
20.70484715   29.74446043   36.27637894   4.31
63.56130582   24.55370217   6.28495573   24.18
22.02855804   33.46680116   30.00214266   2.15
16.25991725   32.50578799   29.89835303   3.00
56.41314783   63.77722579   34.20523374   23.37
21.20774813   57.23102259   27.98788855   25.51
30.33570975   33.17838430   15.07129295   33.12
18.72832010   31.77236253   27.69651527   3.93
18.70442234   29.47973394   34.36318442   9.90
20.01173728   30.30013493   26.92316614   1.59
20.00051823   30.37153005   26.92874109   2.10
